Synthetic graph: N=100000, ~in-degree=10, M=1000000
Time: 0.228042 seconds
pr(14614) = 0.000011362200
pr(14615) = 0.000009611374
pr(14616) = 0.000009731368
pr(14617) = 0.000009344512
pr(14618) = 0.000010323721
pr(14619) = 0.000009482925
pr(14620) = 0.000009001864
pr(14621) = 0.000011557333
pr(14622) = 0.000010311034
pr(14623) = 0.000010242683
pr(14624) = 0.000008739834
pr(14625) = 0.000010296541
pr(14626) = 0.000009310826
pr(14627) = 0.000009327887
pr(14628) = 0.000009762861
pr(14629) = 0.000009243287
pr(14630) = 0.000010957871
pr(14631) = 0.000011631012
pr(14632) = 0.000011155565
pr(14633) = 0.000008631502
pr(14634) = 0.000009374183
pr(14635) = 0.000010041945
pr(14636) = 0.000009740997
pr(14637) = 0.000008787201
pr(14638) = 0.000009392033
pr(14639) = 0.000010603738
pr(14640) = 0.000009975871
pr(14641) = 0.000011131943
pr(14642) = 0.000009787011
pr(14643) = 0.000010694509
pr(14644) = 0.000008930536
pr(14645) = 0.000009600659
pr(14646) = 0.000009455118
pr(14647) = 0.000012045247
pr(14648) = 0.000009362603
pr(14649) = 0.000011484714
pr(14650) = 0.000011038624
pr(14651) = 0.000010490789
pr(14652) = 0.000011796639
pr(14653) = 0.000009003123
pr(14654) = 0.000008358393
pr(14655) = 0.000009842823
pr(14656) = 0.000009911956
pr(14657) = 0.000011611296
pr(14658) = 0.000010504978
pr(14659) = 0.000008561841
pr(14660) = 0.000012865866
pr(14661) = 0.000009065385
pr(14662) = 0.000010371863
pr(14663) = 0.000011627521
pr(14664) = 0.000011882414
pr(14665) = 0.000011248321
pr(14666) = 0.000009408924
pr(14667) = 0.000009015149
pr(14668) = 0.000010134518
pr(14669) = 0.000012439585
pr(14670) = 0.000008480495
pr(14671) = 0.000008856356
pr(14672) = 0.000010934345
pr(14673) = 0.000013342537
pr(14674) = 0.000009270376
pr(14675) = 0.000010728899
pr(14676) = 0.000009971901
pr(14677) = 0.000009724764
pr(14678) = 0.000009750392
pr(14679) = 0.000011390103
pr(14680) = 0.000010478835
pr(14681) = 0.000008860867
pr(14682) = 0.000009118509
pr(14683) = 0.000009378465
pr(14684) = 0.000010125954
pr(14685) = 0.000009988230
pr(14686) = 0.000008719246
pr(14687) = 0.000009910000
pr(14688) = 0.000010862129
pr(14689) = 0.000009854709
pr(14690) = 0.000011046834
pr(14691) = 0.000009792792
pr(14692) = 0.000011591893
pr(14693) = 0.000010265579
pr(14694) = 0.000009269829
pr(14695) = 0.000010224132
pr(14696) = 0.000009246197
pr(14697) = 0.000008202831
pr(14698) = 0.000008784312
pr(14699) = 0.000009736985
pr(14700) = 0.000010864028
pr(14701) = 0.000010482233
pr(14702) = 0.000010622288
pr(14703) = 0.000009665030
pr(14704) = 0.000010284537
pr(14705) = 0.000010384674
pr(14706) = 0.000008721525
pr(14707) = 0.000009668734
pr(14708) = 0.000009761714
pr(14709) = 0.000009894592
pr(14710) = 0.000008915382
pr(14711) = 0.000009787277
pr(14712) = 0.000009488950
pr(14713) = 0.000009019438
pr(14714) = 0.000011110660
pr(14715) = 0.000008607034
pr(14716) = 0.000008788920
pr(14717) = 0.000009289436
pr(14718) = 0.000010370613
pr(14719) = 0.000010556811
pr(14720) = 0.000011334624
pr(14721) = 0.000010794242
pr(14722) = 0.000010661274
pr(14723) = 0.000009858137
pr(14724) = 0.000010507684
pr(14725) = 0.000010418385
pr(14726) = 0.000008614033
pr(14727) = 0.000011728437
pr(14728) = 0.000009815524
pr(14729) = 0.000009758731
pr(14730) = 0.000008826221
pr(14731) = 0.000009814257
pr(14732) = 0.000010695157
pr(14733) = 0.000009076176
pr(14734) = 0.000009322608
pr(14735) = 0.000010856527
pr(14736) = 0.000009404495
pr(14737) = 0.000009620680
pr(14738) = 0.000009756297
pr(14739) = 0.000009184500
pr(14740) = 0.000009730204
pr(14741) = 0.000011306783
pr(14742) = 0.000008193384
pr(14743) = 0.000009903328
pr(14744) = 0.000009734462
pr(14745) = 0.000008355863
pr(14746) = 0.000010598842
pr(14747) = 0.000010948376
pr(14748) = 0.000009981757
pr(14749) = 0.000010493306
pr(14750) = 0.000008883723
pr(14751) = 0.000009417772
pr(14752) = 0.000008840546
pr(14753) = 0.000010782970
pr(14754) = 0.000010224457
pr(14755) = 0.000011235277
pr(14756) = 0.000009051382
pr(14757) = 0.000008759781
pr(14758) = 0.000010691040
pr(14759) = 0.000009443592
pr(14760) = 0.000010636541
pr(14761) = 0.000008005307
pr(14762) = 0.000011941834
pr(14763) = 0.000009670150
pr(14764) = 0.000009962725
pr(14765) = 0.000008611758
pr(14766) = 0.000010906316
pr(14767) = 0.000009463878
pr(14768) = 0.000009419313
pr(14769) = 0.000009967199
pr(14770) = 0.000009888587
pr(14771) = 0.000011598841
pr(14772) = 0.000009906813
pr(14773) = 0.000009243766
pr(14774) = 0.000009171324
pr(14775) = 0.000008946885
pr(14776) = 0.000010750529
pr(14777) = 0.000010076958
pr(14778) = 0.000011584728
pr(14779) = 0.000010575311
pr(14780) = 0.000008818564
pr(14781) = 0.000009820625
pr(14782) = 0.000008541709
pr(14783) = 0.000009968792
pr(14784) = 0.000010274533
pr(14785) = 0.000009523704
pr(14786) = 0.000010051429
pr(14787) = 0.000009156940
pr(14788) = 0.000010192755
pr(14789) = 0.000011627704
pr(14790) = 0.000008785690
pr(14791) = 0.000009281031
pr(14792) = 0.000009602748
pr(14793) = 0.000009135952
pr(14794) = 0.000010793961
pr(14795) = 0.000009222465
pr(14796) = 0.000009800463
pr(14797) = 0.000009028304
pr(14798) = 0.000010387875
pr(14799) = 0.000008353252
pr(14800) = 0.000010852634
pr(14801) = 0.000009994566
pr(14802) = 0.000010329422
pr(14803) = 0.000011560846
pr(14804) = 0.000010763377
pr(14805) = 0.000009516254
pr(14806) = 0.000010761870
pr(14807) = 0.000008808183
pr(14808) = 0.000009357142
pr(14809) = 0.000009590671
pr(14810) = 0.000011122567
pr(14811) = 0.000010362799
pr(14812) = 0.000009286109
pr(14813) = 0.000009877478
pr(14814) = 0.000009739606
pr(14815) = 0.000010700821
pr(14816) = 0.000009133801
pr(14817) = 0.000009037942
pr(14818) = 0.000011346813
pr(14819) = 0.000011208623
pr(14820) = 0.000009289254
pr(14821) = 0.000008617265
pr(14822) = 0.000009429472
pr(14823) = 0.000009358868
pr(14824) = 0.000009652081
pr(14825) = 0.000010630321
pr(14826) = 0.000010191456
pr(14827) = 0.000010113403
pr(14828) = 0.000009322492
pr(14829) = 0.000011420750
pr(14830) = 0.000009825882
pr(14831) = 0.000008970008
pr(14832) = 0.000010165565
pr(14833) = 0.000011537139
pr(14834) = 0.000008864451
pr(14835) = 0.000010933895
pr(14836) = 0.000009241205
pr(14837) = 0.000010219082
pr(14838) = 0.000008889936
pr(14839) = 0.000011994842
pr(14840) = 0.000009805073
pr(14841) = 0.000008425676
pr(14842) = 0.000009956280
pr(14843) = 0.000009850392
pr(14844) = 0.000010302915
pr(14845) = 0.000009918264
pr(14846) = 0.000008529194
pr(14847) = 0.000010530615
pr(14848) = 0.000008881501
pr(14849) = 0.000010462787
pr(14850) = 0.000009242102
pr(14851) = 0.000011484049
pr(14852) = 0.000008995055
pr(14853) = 0.000008868827
pr(14854) = 0.000010303482
pr(14855) = 0.000010678736
pr(14856) = 0.000008649024
pr(14857) = 0.000010610016
pr(14858) = 0.000009741472
pr(14859) = 0.000010384837
pr(14860) = 0.000009216070
pr(14861) = 0.000011073063
pr(14862) = 0.000010019139
pr(14863) = 0.000012466678
pr(14864) = 0.000011047981
pr(14865) = 0.000010800399
pr(14866) = 0.000010374052
pr(14867) = 0.000008847565
pr(14868) = 0.000010686999
pr(14869) = 0.000010986290
pr(14870) = 0.000010897477
pr(14871) = 0.000009208930
pr(14872) = 0.000009969328
pr(14873) = 0.000012024244
pr(14874) = 0.000010275741
pr(14875) = 0.000009943699
pr(14876) = 0.000010372385
pr(14877) = 0.000008644629
pr(14878) = 0.000010893794
pr(14879) = 0.000010059475
pr(14880) = 0.000008842374
pr(14881) = 0.000008593143
pr(14882) = 0.000009525097
pr(14883) = 0.000010463001
pr(14884) = 0.000011126457
pr(14885) = 0.000009545057
pr(14886) = 0.000011141558
pr(14887) = 0.000009696072
pr(14888) = 0.000008866330
pr(14889) = 0.000009167629
pr(14890) = 0.000010817817
pr(14891) = 0.000010162616
pr(14892) = 0.000009829446
pr(14893) = 0.000011174785
pr(14894) = 0.000009408845
pr(14895) = 0.000008069947
pr(14896) = 0.000011002544
pr(14897) = 0.000010799759
pr(14898) = 0.000009931134
pr(14899) = 0.000008399964
pr(14900) = 0.000011107719
pr(14901) = 0.000011674358
pr(14902) = 0.000010086996
pr(14903) = 0.000008928159
pr(14904) = 0.000010339051
pr(14905) = 0.000009993152
pr(14906) = 0.000011441502
pr(14907) = 0.000010694705
pr(14908) = 0.000010620643
pr(14909) = 0.000009767876
pr(14910) = 0.000010364845
pr(14911) = 0.000011165443
pr(14912) = 0.000010336824
pr(14913) = 0.000011702181
pr(14914) = 0.000009881813
pr(14915) = 0.000011144268
pr(14916) = 0.000011147513
pr(14917) = 0.000010507242
pr(14918) = 0.000010160836
pr(14919) = 0.000009896077
pr(14920) = 0.000010048438
pr(14921) = 0.000009672164
pr(14922) = 0.000010655183
pr(14923) = 0.000010398660
pr(14924) = 0.000011024832
pr(14925) = 0.000008438631
pr(14926) = 0.000010586342
pr(14927) = 0.000010249507
pr(14928) = 0.000009540445
pr(14929) = 0.000009053630
pr(14930) = 0.000010448079
pr(14931) = 0.000009548007
pr(14932) = 0.000011684661
pr(14933) = 0.000008441334
pr(14934) = 0.000009728222
pr(14935) = 0.000009679221
pr(14936) = 0.000011684384
pr(14937) = 0.000010693320
pr(14938) = 0.000009504375
pr(14939) = 0.000010035493
pr(14940) = 0.000009044113
pr(14941) = 0.000009729723
pr(14942) = 0.000010320978
pr(14943) = 0.000008681466
pr(14944) = 0.000010954937
pr(14945) = 0.000009081489
pr(14946) = 0.000010709879
pr(14947) = 0.000009013791
pr(14948) = 0.000010432420
pr(14949) = 0.000008993344
pr(14950) = 0.000011178053
pr(14951) = 0.000010175070
pr(14952) = 0.000011879867
pr(14953) = 0.000009976825
pr(14954) = 0.000009219567
pr(14955) = 0.000009770323
pr(14956) = 0.000009729862
pr(14957) = 0.000010187470
pr(14958) = 0.000009470148
pr(14959) = 0.000010796015
pr(14960) = 0.000008820581
pr(14961) = 0.000008837223
pr(14962) = 0.000010599555
pr(14963) = 0.000011337693
pr(14964) = 0.000010932264
pr(14965) = 0.000009161011
pr(14966) = 0.000010894328
pr(14967) = 0.000010360801
pr(14968) = 0.000010263042
pr(14969) = 0.000008468237
pr(14970) = 0.000010765120
pr(14971) = 0.000010157186
pr(14972) = 0.000009801352
pr(14973) = 0.000009529587
pr(14974) = 0.000010297946
pr(14975) = 0.000010793066
pr(14976) = 0.000008726832
pr(14977) = 0.000011044836
pr(14978) = 0.000010272373
pr(14979) = 0.000009657575
pr(14980) = 0.000009088424
pr(14981) = 0.000009133794
pr(14982) = 0.000009309368
pr(14983) = 0.000009848891
pr(14984) = 0.000009859710
pr(14985) = 0.000012136512
pr(14986) = 0.000010470731
pr(14987) = 0.000008868037
pr(14988) = 0.000009122887
pr(14989) = 0.000009666476
pr(14990) = 0.000009452287
pr(14991) = 0.000011206349
pr(14992) = 0.000010327249
pr(14993) = 0.000009889051
pr(14994) = 0.000008617989
pr(14995) = 0.000010878478
pr(14996) = 0.000009543780
pr(14997) = 0.000009685820
pr(14998) = 0.000008726637
pr(14999) = 0.000010399678
pr(15000) = 0.000008994817
pr(15001) = 0.000009637172
pr(15002) = 0.000008966883
pr(15003) = 0.000009216479
pr(15004) = 0.000010020893
pr(15005) = 0.000010903884
pr(15006) = 0.000008814742
pr(15007) = 0.000009018742
pr(15008) = 0.000009700836
pr(15009) = 0.000010722389
pr(15010) = 0.000009481572
pr(15011) = 0.000009516727
pr(15012) = 0.000009573538
pr(15013) = 0.000010378706
pr(15014) = 0.000009484736
pr(15015) = 0.000009940546
pr(15016) = 0.000008863081
pr(15017) = 0.000010022600
pr(15018) = 0.000009118652
pr(15019) = 0.000011015108
pr(15020) = 0.000009574927
pr(15021) = 0.000010193126
pr(15022) = 0.000011476874
pr(15023) = 0.000010448025
pr(15024) = 0.000009706777
pr(15025) = 0.000010520375
pr(15026) = 0.000010789619
pr(15027) = 0.000010018481
pr(15028) = 0.000010064270
pr(15029) = 0.000008444758
pr(15030) = 0.000009551665
pr(15031) = 0.000010007069
pr(15032) = 0.000011687523
pr(15033) = 0.000008287862
pr(15034) = 0.000009149629
pr(15035) = 0.000010789940
pr(15036) = 0.000012194240
pr(15037) = 0.000010567766
pr(15038) = 0.000010328733
pr(15039) = 0.000009430169
pr(15040) = 0.000010711136
pr(15041) = 0.000010733957
pr(15042) = 0.000009586980
pr(15043) = 0.000010501650
pr(15044) = 0.000009016750
pr(15045) = 0.000009373391
pr(15046) = 0.000009400455
pr(15047) = 0.000010443610
pr(15048) = 0.000009868591
pr(15049) = 0.000008515548
pr(15050) = 0.000011269260
pr(15051) = 0.000010136191
pr(15052) = 0.000010304716
pr(15053) = 0.000010261963
pr(15054) = 0.000008275154
pr(15055) = 0.000009133311
pr(15056) = 0.000010082081
pr(15057) = 0.000007926507
pr(15058) = 0.000009893097
pr(15059) = 0.000011309460
pr(15060) = 0.000009415076
pr(15061) = 0.000010431827
pr(15062) = 0.000009996962
pr(15063) = 0.000011183391
pr(15064) = 0.000009381179
pr(15065) = 0.000010509712
pr(15066) = 0.000010851578
pr(15067) = 0.000010230867
pr(15068) = 0.000013019445
pr(15069) = 0.000010019408
pr(15070) = 0.000009981245
pr(15071) = 0.000009618889
pr(15072) = 0.000009753571
pr(15073) = 0.000009423028
pr(15074) = 0.000011974958
pr(15075) = 0.000010141270
pr(15076) = 0.000009325441
pr(15077) = 0.000013199195
pr(15078) = 0.000010543757
pr(15079) = 0.000010548412
pr(15080) = 0.000010578100
pr(15081) = 0.000009357531
pr(15082) = 0.000010750715
pr(15083) = 0.000009915717
pr(15084) = 0.000012099900
pr(15085) = 0.000010206988
pr(15086) = 0.000009141443
pr(15087) = 0.000009826035
pr(15088) = 0.000009864770
pr(15089) = 0.000010199781
pr(15090) = 0.000009470668
pr(15091) = 0.000010172724
pr(15092) = 0.000008858864
pr(15093) = 0.000010303277
pr(15094) = 0.000008297892
pr(15095) = 0.000009579127
pr(15096) = 0.000009819441
pr(15097) = 0.000010152820
pr(15098) = 0.000009195477
pr(15099) = 0.000009493360
pr(15100) = 0.000009512382
pr(15101) = 0.000009751271
pr(15102) = 0.000010297545
pr(15103) = 0.000010751920
pr(15104) = 0.000011022130
pr(15105) = 0.000010709567
pr(15106) = 0.000010644680
pr(15107) = 0.000009903987
pr(15108) = 0.000011608000
pr(15109) = 0.000009514518
pr(15110) = 0.000009868092
pr(15111) = 0.000013553453
pr(15112) = 0.000009276241
pr(15113) = 0.000008855391
pr(15114) = 0.000010220010
pr(15115) = 0.000008569640
pr(15116) = 0.000009940319
pr(15117) = 0.000009631125
pr(15118) = 0.000009146685
pr(15119) = 0.000009302444
pr(15120) = 0.000009701465
pr(15121) = 0.000011618310
pr(15122) = 0.000010286451
pr(15123) = 0.000009998853
pr(15124) = 0.000009427023
pr(15125) = 0.000012454717
pr(15126) = 0.000009486917
pr(15127) = 0.000010499275
pr(15128) = 0.000010419767
pr(15129) = 0.000009425487
pr(15130) = 0.000010882660
pr(15131) = 0.000010054825
pr(15132) = 0.000008296161
pr(15133) = 0.000009329866
pr(15134) = 0.000008918846
pr(15135) = 0.000010159116
pr(15136) = 0.000009486805
pr(15137) = 0.000010327337
pr(15138) = 0.000012386084
pr(15139) = 0.000009358296
pr(15140) = 0.000009943140
pr(15141) = 0.000009457036
pr(15142) = 0.000009981982
pr(15143) = 0.000010102389
pr(15144) = 0.000010480498
pr(15145) = 0.000011205816
pr(15146) = 0.000008996546
pr(15147) = 0.000011357136
pr(15148) = 0.000010284027
pr(15149) = 0.000010044502
pr(15150) = 0.000009444270
pr(15151) = 0.000010169677
pr(15152) = 0.000011818863
pr(15153) = 0.000011690046
pr(15154) = 0.000009643018
pr(15155) = 0.000009490373
pr(15156) = 0.000009443033
pr(15157) = 0.000008974279
pr(15158) = 0.000010085680
pr(15159) = 0.000008832323
pr(15160) = 0.000009412233
pr(15161) = 0.000010215483
pr(15162) = 0.000010050613
pr(15163) = 0.000009975839
pr(15164) = 0.000009576176
pr(15165) = 0.000008856572
pr(15166) = 0.000008336352
pr(15167) = 0.000010891146
pr(15168) = 0.000009212861
pr(15169) = 0.000008946109
pr(15170) = 0.000009519524
pr(15171) = 0.000009195007
pr(15172) = 0.000009198547
pr(15173) = 0.000009520392
pr(15174) = 0.000009958872
pr(15175) = 0.000013122671
pr(15176) = 0.000010037119
pr(15177) = 0.000010130046
pr(15178) = 0.000009263468
pr(15179) = 0.000011718456
pr(15180) = 0.000010601015
pr(15181) = 0.000008585854
pr(15182) = 0.000010025780
pr(15183) = 0.000010257737
pr(15184) = 0.000009724385
pr(15185) = 0.000009434812
pr(15186) = 0.000010050603
pr(15187) = 0.000010225642
pr(15188) = 0.000010540751
pr(15189) = 0.000009221011
pr(15190) = 0.000008666705
pr(15191) = 0.000008956194
pr(15192) = 0.000009366905
pr(15193) = 0.000011801233
pr(15194) = 0.000008086860
pr(15195) = 0.000008628919
pr(15196) = 0.000008533998
pr(15197) = 0.000008727255
pr(15198) = 0.000009300988
pr(15199) = 0.000008036279
pr(15200) = 0.000010775143
pr(15201) = 0.000012916155
pr(15202) = 0.000009575917
pr(15203) = 0.000010643032
pr(15204) = 0.000009686844
pr(15205) = 0.000008796731
pr(15206) = 0.000010745348
pr(15207) = 0.000012047751
pr(15208) = 0.000009357176
pr(15209) = 0.000009432806
pr(15210) = 0.000010605449
pr(15211) = 0.000008611201
pr(15212) = 0.000010389583
pr(15213) = 0.000010952713
pr(15214) = 0.000009683994
pr(15215) = 0.000010168737
pr(15216) = 0.000009568149
pr(15217) = 0.000011029734
pr(15218) = 0.000011921915
pr(15219) = 0.000008605890
pr(15220) = 0.000010014890
pr(15221) = 0.000011273526
pr(15222) = 0.000010293262
pr(15223) = 0.000009405477
pr(15224) = 0.000010416534
pr(15225) = 0.000010120617
pr(15226) = 0.000009260213
pr(15227) = 0.000009539605
pr(15228) = 0.000010260624
pr(15229) = 0.000009570909
pr(15230) = 0.000009837132
pr(15231) = 0.000010724818
pr(15232) = 0.000008725496
pr(15233) = 0.000010211305
pr(15234) = 0.000010237512
pr(15235) = 0.000008607572
pr(15236) = 0.000011737121
pr(15237) = 0.000011382019
pr(15238) = 0.000010693197
pr(15239) = 0.000008455957
pr(15240) = 0.000009557130
pr(15241) = 0.000010568673
pr(15242) = 0.000008832450
pr(15243) = 0.000011119874
pr(15244) = 0.000010600109
pr(15245) = 0.000010309576
pr(15246) = 0.000009309913
pr(15247) = 0.000010829592
pr(15248) = 0.000012100012
pr(15249) = 0.000009434146
pr(15250) = 0.000009897510
pr(15251) = 0.000009088404
pr(15252) = 0.000009576106
pr(15253) = 0.000010551732
pr(15254) = 0.000009774428
pr(15255) = 0.000009085326
pr(15256) = 0.000009387942
pr(15257) = 0.000009157603
pr(15258) = 0.000009501749
pr(15259) = 0.000010371485
pr(15260) = 0.000011725183
pr(15261) = 0.000010274086
pr(15262) = 0.000010741563
pr(15263) = 0.000009508828
pr(15264) = 0.000009949967
pr(15265) = 0.000011830469
pr(15266) = 0.000010469682
pr(15267) = 0.000009694705
pr(15268) = 0.000010715850
pr(15269) = 0.000009091044
pr(15270) = 0.000009929767
pr(15271) = 0.000010080568
pr(15272) = 0.000008546750
pr(15273) = 0.000011955958
pr(15274) = 0.000009363190
pr(15275) = 0.000009183754
pr(15276) = 0.000009529246
pr(15277) = 0.000009182039
pr(15278) = 0.000009946880
pr(15279) = 0.000010054225
pr(15280) = 0.000010128844
pr(15281) = 0.000010520005
pr(15282) = 0.000010690290
pr(15283) = 0.000010341457
pr(15284) = 0.000009868709
pr(15285) = 0.000009155951
pr(15286) = 0.000009617529
pr(15287) = 0.000010219959
pr(15288) = 0.000009192867
pr(15289) = 0.000008603513
pr(15290) = 0.000010372143
pr(15291) = 0.000010363636
pr(15292) = 0.000009301575
pr(15293) = 0.000010545712
pr(15294) = 0.000009347955
pr(15295) = 0.000010673489
pr(15296) = 0.000011395768
pr(15297) = 0.000010220065
pr(15298) = 0.000011570265
pr(15299) = 0.000009617828
pr(15300) = 0.000009613387
pr(15301) = 0.000010784679
pr(15302) = 0.000009064177
pr(15303) = 0.000011536231
pr(15304) = 0.000010413332
pr(15305) = 0.000008121578
pr(15306) = 0.000009829448
pr(15307) = 0.000010030537
pr(15308) = 0.000009777565
pr(15309) = 0.000008996590
pr(15310) = 0.000010553445
pr(15311) = 0.000010835314
pr(15312) = 0.000009423756
pr(15313) = 0.000009149886
pr(15314) = 0.000008924840
pr(15315) = 0.000011979981
pr(15316) = 0.000011180638
pr(15317) = 0.000010352902
pr(15318) = 0.000009379096
pr(15319) = 0.000008688647
pr(15320) = 0.000010436395
pr(15321) = 0.000010693526
pr(15322) = 0.000010078091
pr(15323) = 0.000008912679
pr(15324) = 0.000010756055
pr(15325) = 0.000010054695
pr(15326) = 0.000009957632
pr(15327) = 0.000008203622
pr(15328) = 0.000009911210
pr(15329) = 0.000009619422
pr(15330) = 0.000009613679
pr(15331) = 0.000009054539
pr(15332) = 0.000012037309
pr(15333) = 0.000008968885
pr(15334) = 0.000009306437
pr(15335) = 0.000011054419
pr(15336) = 0.000010036608
pr(15337) = 0.000010744883
pr(15338) = 0.000009347656
pr(15339) = 0.000010049822
pr(15340) = 0.000011021648
pr(15341) = 0.000010134312
pr(15342) = 0.000011500942
pr(15343) = 0.000009048657
pr(15344) = 0.000011615222
pr(15345) = 0.000010384102
pr(15346) = 0.000009895631
pr(15347) = 0.000010084757
pr(15348) = 0.000009875082
pr(15349) = 0.000010420283
pr(15350) = 0.000009876701
pr(15351) = 0.000011591821
pr(15352) = 0.000010209861
pr(15353) = 0.000010313408
pr(15354) = 0.000007874728
pr(15355) = 0.000009455458
pr(15356) = 0.000009081325
pr(15357) = 0.000009822233
pr(15358) = 0.000008826493
pr(15359) = 0.000010235241
pr(15360) = 0.000010053281
pr(15361) = 0.000009835471
pr(15362) = 0.000010721763
pr(15363) = 0.000010276878
pr(15364) = 0.000008677989
pr(15365) = 0.000009857937
pr(15366) = 0.000009295266
pr(15367) = 0.000010012887
pr(15368) = 0.000009367458
pr(15369) = 0.000009599755
pr(15370) = 0.000009414694
pr(15371) = 0.000010987092
pr(15372) = 0.000010050931
pr(15373) = 0.000009647249
pr(15374) = 0.000010323461
pr(15375) = 0.000009290854
pr(15376) = 0.000011156583
pr(15377) = 0.000008713703
pr(15378) = 0.000010459592
pr(15379) = 0.000009165376
pr(15380) = 0.000010384021
pr(15381) = 0.000010385486
pr(15382) = 0.000008547652
pr(15383) = 0.000010686716
pr(15384) = 0.000008816711
pr(15385) = 0.000010494837
pr(15386) = 0.000010987167
pr(15387) = 0.000010308931
pr(15388) = 0.000009551825
pr(15389) = 0.000009471995
pr(15390) = 0.000009314968
pr(15391) = 0.000009783334
pr(15392) = 0.000009712215
pr(15393) = 0.000010528479
pr(15394) = 0.000010472407
pr(15395) = 0.000009798105
pr(15396) = 0.000009163439
pr(15397) = 0.000010310341
pr(15398) = 0.000011662926
pr(15399) = 0.000010882936
pr(15400) = 0.000008677965
pr(15401) = 0.000011211444
pr(15402) = 0.000010381088
pr(15403) = 0.000010469453
pr(15404) = 0.000010757049
pr(15405) = 0.000010551499
pr(15406) = 0.000009924801
pr(15407) = 0.000010172891
pr(15408) = 0.000007899115
pr(15409) = 0.000010776616
pr(15410) = 0.000009362183
pr(15411) = 0.000008896801
pr(15412) = 0.000009623664
pr(15413) = 0.000010825517
pr(15414) = 0.000009318341
pr(15415) = 0.000009722127
pr(15416) = 0.000009648540
pr(15417) = 0.000009758824
pr(15418) = 0.000013545927
pr(15419) = 0.000009983478
pr(15420) = 0.000010840764
pr(15421) = 0.000009392410
pr(15422) = 0.000010534463
pr(15423) = 0.000009639913
pr(15424) = 0.000010158079
pr(15425) = 0.000010429183
pr(15426) = 0.000007756507
pr(15427) = 0.000009514984
pr(15428) = 0.000011269688
pr(15429) = 0.000009803374
pr(15430) = 0.000009896182
pr(15431) = 0.000009101696
pr(15432) = 0.000009981241
pr(15433) = 0.000011130264
pr(15434) = 0.000009605028
pr(15435) = 0.000010701246
pr(15436) = 0.000010788000
pr(15437) = 0.000010292330
pr(15438) = 0.000009581206
pr(15439) = 0.000012208370
pr(15440) = 0.000009748620
pr(15441) = 0.000010513604
pr(15442) = 0.000009835245
pr(15443) = 0.000010419190
pr(15444) = 0.000009869496
pr(15445) = 0.000011746763
pr(15446) = 0.000008992635
pr(15447) = 0.000011512529
pr(15448) = 0.000009476325
pr(15449) = 0.000011700177
pr(15450) = 0.000010638900
pr(15451) = 0.000011000740
pr(15452) = 0.000010190371
pr(15453) = 0.000009875308
pr(15454) = 0.000008819691
pr(15455) = 0.000009634544
pr(15456) = 0.000009657546
pr(15457) = 0.000009316988
pr(15458) = 0.000009952988
pr(15459) = 0.000010269169
pr(15460) = 0.000009695298
pr(15461) = 0.000009589194
pr(15462) = 0.000010745398
pr(15463) = 0.000008512170
pr(15464) = 0.000009971118
pr(15465) = 0.000010457351
pr(15466) = 0.000009075312
pr(15467) = 0.000009532898
pr(15468) = 0.000009916077
pr(15469) = 0.000011356339
pr(15470) = 0.000009669834
pr(15471) = 0.000011875238
pr(15472) = 0.000009712128
pr(15473) = 0.000009180658
pr(15474) = 0.000009741556
pr(15475) = 0.000008781795
pr(15476) = 0.000012669040
pr(15477) = 0.000010160623
pr(15478) = 0.000010621959
pr(15479) = 0.000010917638
pr(15480) = 0.000009775180
pr(15481) = 0.000009121317
pr(15482) = 0.000010461848
pr(15483) = 0.000009140472
pr(15484) = 0.000008736089
pr(15485) = 0.000009505203
pr(15486) = 0.000011631537
pr(15487) = 0.000008737483
pr(15488) = 0.000009108753
pr(15489) = 0.000009466042
pr(15490) = 0.000008412469
pr(15491) = 0.000010844303
pr(15492) = 0.000010907608
pr(15493) = 0.000009248829
pr(15494) = 0.000010800594
pr(15495) = 0.000009589430
pr(15496) = 0.000012600727
pr(15497) = 0.000011093089
pr(15498) = 0.000009803176
pr(15499) = 0.000010461025
pr(15500) = 0.000010253189
pr(15501) = 0.000009662291
pr(15502) = 0.000010405274
pr(15503) = 0.000009831936
pr(15504) = 0.000009040561
pr(15505) = 0.000010131627
pr(15506) = 0.000009915989
pr(15507) = 0.000009068094
pr(15508) = 0.000010581147
pr(15509) = 0.000009065373
pr(15510) = 0.000009689001
pr(15511) = 0.000009926358
pr(15512) = 0.000010406945
pr(15513) = 0.000011571860
pr(15514) = 0.000010626906
pr(15515) = 0.000010097673
pr(15516) = 0.000009504906
pr(15517) = 0.000010302131
pr(15518) = 0.000010223887
pr(15519) = 0.000008978333
pr(15520) = 0.000010107239
pr(15521) = 0.000011106460
pr(15522) = 0.000009532104
pr(15523) = 0.000011303599
pr(15524) = 0.000008636436
pr(15525) = 0.000008626949
pr(15526) = 0.000008617886
pr(15527) = 0.000009386097
pr(15528) = 0.000010024879
pr(15529) = 0.000009810901
pr(15530) = 0.000009017938
pr(15531) = 0.000009847067
pr(15532) = 0.000008624387
pr(15533) = 0.000009276951
pr(15534) = 0.000009745943
pr(15535) = 0.000009959043
pr(15536) = 0.000010406744
pr(15537) = 0.000009091952
pr(15538) = 0.000010445011
pr(15539) = 0.000009205359
pr(15540) = 0.000008805341
pr(15541) = 0.000009834493
pr(15542) = 0.000010602763
pr(15543) = 0.000009005871
